transaction_id,pos
X2720210611128713,Магазин 3
X2720210611128714,Магазин 3
X2720210611128715,Магазин 3
X2720210611128716,Магазин 3
X2720210611128717,Магазин 3
X2720210611128718,Магазин 3
X2720210611128719,Магазин 3
X2720210611128720,Магазин 3
X2720210611128721,Магазин 3
X2720210611128722,Магазин 3
X2720210611128723,Магазин 3
X2720210611128724,Магазин 3
X2720210611128725,Магазин 3
X2720210611128726,Магазин 3
X2720210611128727,Магазин 3
X2720210611128728,Магазин 3
X2720210611128729,Магазин 3
X2720210611128730,Магазин 3
X2720210611128731,Магазин 3
X2720210611128732,Магазин 3
X2720210611128733,Магазин 3
X2720210611128734,Магазин 3
X2720210611128735,Магазин 3
X2720210611128736,Магазин 3
X2720210611128737,Магазин 3
X2720210611128738,Магазин 3
X2720210611128739,Магазин 3
X2720210611128740,Магазин 3
X2720210611128741,Магазин 3
X2720210611128742,Магазин 3
X2720210611128743,Магазин 3
X2720210611128744,Магазин 3
X2720210611128745,Магазин 3
X2720210611128746,Магазин 3
X2720210611128747,Магазин 3
X2720210611128748,Магазин 3
X2720210611128749,Магазин 3
X2720210611128750,Магазин 3
X2720210611128751,Магазин 3
X2720210611128752,Магазин 3
X2720210611128753,Магазин 3
X2720210611128754,Магазин 3
X2720210611128755,Магазин 3
X2720210611128756,Магазин 3
X2720210611128757,Магазин 3
X2720210611128758,Магазин 3
X2720210611128759,Магазин 3
X2720210611128760,Магазин 3
X2720210611128761,Магазин 3
X2720210611128762,Магазин 3
X2720210611128763,Магазин 3
X2720210611128764,Магазин 3
X2720210611128765,Магазин 3
X2720210611128766,Магазин 3
X2720210611128767,Магазин 3
X2720210611128768,Магазин 3
X2720210611128769,Магазин 3
X2720210611128770,Магазин 3
X2720210611128771,Магазин 3
X2720210611128772,Магазин 3
X2720210611128773,Магазин 3
X2720210611128774,Магазин 3
X2720210611128775,Магазин 3
X2720210611128776,Магазин 3
X2720210611128777,Магазин 3
X2720210611128778,Магазин 3
X2720210611128779,Магазин 3
X2720210611128780,Магазин 3
X2720210611128781,Магазин 3
X2720210611128782,Магазин 3
X2720210611128783,Магазин 3
X2720210611128784,Магазин 3
X2720210611128785,Магазин 3
X2720210611128786,Магазин 3
X2720210611128787,Магазин 3
X2720210611128788,Магазин 3
X2720210611128789,Магазин 3
X2720210611128790,Магазин 3
X2720210611128791,Магазин 3
X2720210611128792,Магазин 3
X2720210611128793,Магазин 3
X2720210611128794,Магазин 3
X2720210611128795,Магазин 3
X2720210611128796,Магазин 3
X2720210611128797,Магазин 3
X2720210611128798,Магазин 3
X2720210611128799,Магазин 3
X2720210611128800,Магазин 3
X2720210611128801,Магазин 3
X2720210611128802,Магазин 3
X2720210611128803,Магазин 3
X2720210611128804,Магазин 3
X2720210611128805,Магазин 3
X2720210611128806,Магазин 3
X2720210611128807,Магазин 3
X2720210611128808,Магазин 3
X2720210611128809,Магазин 3
X2720210611128810,Магазин 3
X2720210611128811,Магазин 3
X2720210611128812,Магазин 3
X2720210611128813,Магазин 3
X2720210611128814,Магазин 3
X2720210611128815,Магазин 3
X2720210611128816,Магазин 3
X2720210611128817,Магазин 3
X2720210611128818,Магазин 3
X2720210611128819,Магазин 3
X2720210611128820,Магазин 3
X2720210611128821,Магазин 3
X2720210611128822,Магазин 3
X2720210611128823,Магазин 3
X2720210611128824,Магазин 3
X2720210611128825,Магазин 3
X2720210611128826,Магазин 3
X2720210611128827,Магазин 3
X2720210611128828,Магазин 3
X2720210611128829,Магазин 3
X2720210611128830,Магазин 3
X2720210611128831,Магазин 3
X2720210611128832,Магазин 3
X2720210611128833,Магазин 3
X2720210611128834,Магазин 3
X2720210611128835,Магазин 3
X2720210611128836,Магазин 3
X2720210611128837,Магазин 3
X2720210611128838,Магазин 3
X2720210611128839,Магазин 3
X2720210611128840,Магазин 3
X2720210611128841,Магазин 3
X2720210611128842,Магазин 3
X2720210611128843,Магазин 3
X2720210611128844,Магазин 3
X2720210611128845,Магазин 3
X2720210611128846,Магазин 3
X2720210611128847,Магазин 3
X2720210611128848,Магазин 3
X2720210611128849,Магазин 3
X2720210611128850,Магазин 3
X2720210611128851,Магазин 3
X2720210611128852,Магазин 3
X2720210611128853,Магазин 3
X2720210611128854,Магазин 3
X2720210611128855,Магазин 3
X2720210611128856,Магазин 3
X2720210611128857,Магазин 3
X2720210611128858,Магазин 3
X2720210611128859,Магазин 3
X2720210611128860,Магазин 3
X2720210611128861,Магазин 3
X2720210611128862,Магазин 3
X2720210611128863,Магазин 3
X2720210611128864,Магазин 3
X2720210611128865,Магазин 3
X2720210611128866,Магазин 3
X2720210611128867,Магазин 3
X2720210611128868,Магазин 3
X2720210611128869,Магазин 3
X2720210611128870,Магазин 3
X2720210611128871,Магазин 3
X2720210611128872,Магазин 3
X2720210611128873,Магазин 3
X2720210611128874,Магазин 3
X2720210611128875,Магазин 3
X2720210611128876,Магазин 3
X2720210611128877,Магазин 3
X2720210611128878,Магазин 3
X2720210611128879,Магазин 3
X2720210611128880,Магазин 3
X2720210611128881,Магазин 3
X2720210611128882,Магазин 3
X2720210611128883,Магазин 3
X2720210611128884,Магазин 3
X2720210611128885,Магазин 3
X2720210611128886,Магазин 3
X2720210611128887,Магазин 3
X2720210611128888,Магазин 3
X2720210611128889,Магазин 3
X2720210611128890,Магазин 3
X2720210611128891,Магазин 3
X2720210611128892,Магазин 3
X2720210611128893,Магазин 3
X2720210611128894,Магазин 3
X2720210611128895,Магазин 3
X2720210611128896,Магазин 3
X2720210611128897,Магазин 3
X2720210611128898,Магазин 3
X2720210611128899,Магазин 3
X2720210611128900,Магазин 3
X2720210611128901,Магазин 3
X2720210611128902,Магазин 3
X2720210611128903,Магазин 3
X2720210611128904,Магазин 3
X2720210611128905,Магазин 3
X2720210611128906,Магазин 3
X2720210611128907,Магазин 3
X2720210611128908,Магазин 3
X2720210611128909,Магазин 3
X2720210611128910,Магазин 3
X2720210611128911,Магазин 3
X2720210611128912,Магазин 3
X2720210611128913,Магазин 3
X2720210611128914,Магазин 3
X2720210611128915,Магазин 3
X2720210611128916,Магазин 3
X2720210611128917,Магазин 3
X2720210611128918,Магазин 3
X2720210611128919,Магазин 3
X2720210611128920,Магазин 3
X2720210611128921,Магазин 3
X2720210611128922,Магазин 3
X2720210611128923,Магазин 3
X2720210611128924,Магазин 3
X2720210611128925,Магазин 3
X2720210611128926,Магазин 3
X2720210611128927,Магазин 3
X2720210611128928,Магазин 3
X2720210611128929,Магазин 3
X2720210611128930,Магазин 3
X2720210611128931,Магазин 3
X2720210611128932,Магазин 3
X2720210611128933,Магазин 3
X2720210611128934,Магазин 3
X2720210611128935,Магазин 3
X2720210611128936,Магазин 3
X2720210611128937,Магазин 3
X2720210611128938,Магазин 3
X2720210611128939,Магазин 3
X2720210611128940,Магазин 3
X2720210611128941,Магазин 3
X2720210611128942,Магазин 3
X2720210611128943,Магазин 3
X2720210611128944,Магазин 3
X2720210611128945,Магазин 3
X2720210611128946,Магазин 3
X2720210611128947,Магазин 3
X2720210611128948,Магазин 3
X2720210611128949,Магазин 3
X2720210611128950,Магазин 3
X2720210611128951,Магазин 3
X2720210611128952,Магазин 3
X2720210611128953,Магазин 3
X2720210611128954,Магазин 3
X2720210611128955,Магазин 3
X2720210611128956,Магазин 3
X2720210611128957,Магазин 3
X2720210611128958,Магазин 3
X2720210611128959,Магазин 3
X2720210611128960,Магазин 3
X2720210611128961,Магазин 3
X2720210611128962,Магазин 3
X2720210611128963,Магазин 3
X2720210611128964,Магазин 3
X2720210611128965,Магазин 3
X2720210611128966,Магазин 3
X2720210611128967,Магазин 3
X2720210611128968,Магазин 3
X2720210611128969,Магазин 3
X2720210611128970,Магазин 3
X2720210611128971,Магазин 3
X2720210611128972,Магазин 3
X2720210611128973,Магазин 3
X2720210611128974,Магазин 3
X2720210611128975,Магазин 3
X2720210611128976,Магазин 3
X2720210611128977,Магазин 3
X2720210611128978,Магазин 3
X2720210611128979,Магазин 3
X2720210611128980,Магазин 3
X2720210611128981,Магазин 3
X2720210611128982,Магазин 3
X2720210611128983,Магазин 3
X2720210611128984,Магазин 3
X2720210611128985,Магазин 3
X2720210611128986,Магазин 3
X2720210611128987,Магазин 3
X2720210611128988,Магазин 3
X2720210611128989,Магазин 3
X2720210611128990,Магазин 3
X2720210611128991,Магазин 3
X2720210611128992,Магазин 3
X2720210611128993,Магазин 3
X2720210611128994,Магазин 3
X2720210611128995,Магазин 3
X2720210611128996,Магазин 3
X2720210611128997,Магазин 3
X2720210611128998,Магазин 3
X2720210611128999,Магазин 3
X2720210611129000,Магазин 3
X2720210611129001,Магазин 3
X2720210611129002,Магазин 3
X2720210611129003,Магазин 3
X2720210611129004,Магазин 3
X27202106111432,Магазин 3
X27202106111433,Магазин 3
X27202106111435,Магазин 3
X2720210611469768,Магазин 3
X2720210611469769,Магазин 3
X2720210611469770,Магазин 3
X2720210611469771,Магазин 3
X2720210611469772,Магазин 3
X2720210611469773,Магазин 3
X2720210611469774,Магазин 3
X2720210611469775,Магазин 3
X2720210611469776,Магазин 3
X2720210611469777,Магазин 3
X2720210611469778,Магазин 3
X2720210611469779,Магазин 3
X2720210611469780,Магазин 3
X2720210611469781,Магазин 3
X2720210611469782,Магазин 3
X2720210611469783,Магазин 3
X2720210611469784,Магазин 3
X2720210611469785,Магазин 3
X2720210611469786,Магазин 3
X2720210611469787,Магазин 3
X2720210611469788,Магазин 3
X2720210611469789,Магазин 3
X2720210611469790,Магазин 3
X2720210611469792,Магазин 3
